 Destination Port, Flow Duration, Total Fwd Packets,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,301305,12,0,0,0,1,0,0,0,0,1,831.9642857,0,0,0,0,0,0,0,BENIGN
443,409,3,0,0,0,0,1,0,0,0,0,28.33333333,0,0,0,0,0,0,0,BENIGN
443,103906809,9,0,0,0,1,0,0,0,0,0,431.375,0,0,0,0,0,0,0,BENIGN
443,336188,9,0,0,0,1,0,0,0,0,1,524,0,0,0,0,0,0,0,BENIGN
26654,80394,15,0,0,0,1,0,0,0,0,0,976.8571429,0,0,0,0,0,0,0,BENIGN
37065,19,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
37065,31,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,BENIGN
21,396124,24,0,0,0,1,0,0,0,0,1,12.5,0,0,0,0,0,0,0,BENIGN
49810,1,2,0,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,BENIGN
21,48,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,BENIGN
123,66256513,6,0,0,0,0,0,0,0,0,1,52,0,1998423,1998423,64300000,0,64300000,64300000,BENIGN
123,79999626,6,0,0,0,0,0,0,0,0,1,52,2.828427125,106,102,40000000,34000000,64000000,16000000,BENIGN
5353,89801855,215,0,0,0,0,0,0,0,0,0,133.6744186,3577148.203,7004138,13,19400000,10100000,32000000,8000740,BENIGN
445,111451193,202,0,0,0,1,0,0,0,0,0,247.9897959,632361.1926,1439956,59,22000000,11000000,30000000,9623821,BENIGN
22,2531148,47,0,0,0,1,0,0,0,0,0,108.0674157,0,0,0,0,0,0,0,BENIGN
22,167,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,BENIGN
123,66094190,2,0,0,0,0,0,0,0,0,1,60,0,94271,94271,65900000,0,65900000,65900000,BENIGN
22,1311995,41,0,0,0,1,0,0,0,0,1,112.7951807,0,0,0,0,0,0,0,BENIGN
22,134,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,BENIGN
123,16485,1,0,0,0,0,0,0,0,0,1,72,0,0,0,0,0,0,0,BENIGN
5353,87434104,235,0,0,0,0,0,0,0,0,0,124.3914894,3674923.703,7002887,15,18700000,9979773.872,32000000,8001331,FTP-Patator
123,73016131,9,0,0,0,0,0,0,0,0,1,50.66666667,0,15000000,15000000,58000000,0,58000000,58000000,FTP-Patator
123,83014424,14,0,0,0,0,0,0,0,0,1,49.71428571,4959959.504,7014562,120,38000000,41000000,67000000,8999855,BENIGN
123,87016389,14,0,0,0,0,0,0,0,0,1,49.71428571,4961353.919,7016526,112,40000000,41000000,69000000,11000000,BENIGN
5353,88491785,270,0,0,0,0,0,0,0,0,0,129.1962963,3435857.035,6001247,15,19100000,10000000,32000000,8002622,BENIGN
123,64094119,2,0,0,0,0,0,0,0,0,1,60,0,94311,94311,63900000,0,63900000,63900000,BENIGN
123,67016429,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10000000,10000000,57000000,0,57000000,57000000,BENIGN
123,69027645,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10000000,10000000,59000000,0,59000000,59000000,BENIGN
123,15042791,7,0,0,0,0,0,0,0,0,1,51.42857143,0,0,0,0,0,0,0,BENIGN
123,76016152,8,0,0,0,0,0,0,0,0,1,51,7070926.391,10000000,16324,33000000,35400000,58000000,7983655,BENIGN
123,66021966,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10000000,10000000,56000000,0,56000000,56000000,BENIGN
123,64412706,4,0,0,0,0,0,0,0,0,1,54,0,133,133,64400000,0,64400000,64400000,BENIGN
5353,63757117,242,0,0,0,0,0,0,0,0,0,80.66528926,11100000,15800000,14,24000000,11300000,32000000,16000000,BENIGN
123,67059625,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10100000,10100000,56900000,0,56900000,56900000,BENIGN
80,335487,3,0,0,0,1,0,0,0,0,1,50.85714286,0,0,0,0,0,0,0,BENIGN
123,67022566,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10000000,10000000,57000000,0,57000000,57000000,BENIGN
123,77015818,9,0,0,0,0,0,0,0,0,1,50.66666667,5656922.132,10000000,2015875,32500000,36100000,58000000,6984108,BENIGN
80,707792,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
123,79022373,8,0,0,0,0,0,0,0,0,1,51,7070816.789,10000000,22574,34500000,31800000,57000000,12000000,FTP-Patator
123,66093101,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10100000,10100000,55900000,0,55900000,55900000,FTP-Patator
123,67027685,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10000000,10000000,57000000,0,57000000,57000000,FTP-Patator
123,67071862,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10100000,10100000,56900000,0,56900000,56900000,FTP-Patator
443,2583611,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,FTP-Patator
443,240203,3,0,0,0,0,1,0,0,0,0,62.66666667,0,0,0,0,0,0,0,BENIGN
443,6552217,9,0,0,0,1,0,0,0,0,0,449.8,0,301313,301313,6250720,0,6250720,6250720,BENIGN
80,5088178,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
43970,249,2,0,1,0,0,1,0,0,0,0,172,0,0,0,0,0,0,0,BENIGN
123,66094126,2,0,0,0,0,0,0,0,0,1,60,0,94120,94120,65900000,0,65900000,65900000,BENIGN
123,67016042,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10000000,10000000,57000000,0,57000000,57000000,BENIGN
80,4173566,5,0,0,0,1,0,0,0,0,1,231.4,0,0,0,0,0,0,0,BENIGN
80,4039043,5,0,0,0,1,0,0,0,0,1,231.4,0,0,0,0,0,0,0,BENIGN
80,4040355,5,0,0,0,1,0,0,0,0,1,231.4,0,0,0,0,0,0,0,BENIGN
80,4040786,6,0,0,0,1,0,0,0,0,1,192.8333333,0,0,0,0,0,0,0,BENIGN
53,66230,1,0,0,0,0,0,0,0,0,1,131,0,0,0,0,0,0,0,BENIGN
80,47366,3,0,0,0,1,0,0,0,0,1,185.4285714,0,0,0,0,0,0,0,BENIGN
80,47337,3,0,0,0,1,0,0,0,0,1,185.4285714,0,0,0,0,0,0,0,FTP-Patator
80,104,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
80,188,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
80,66821,3,0,0,0,1,0,0,0,0,1,185.1428571,0,0,0,0,0,0,0,BENIGN
80,66861,3,0,0,0,1,0,0,0,0,1,185.4285714,0,0,0,0,0,0,0,FTP-Patator
80,144,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
80,163,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,5265834,7,0,0,0,1,0,0,0,0,0,73,0,0,0,0,0,0,0,BENIGN
39446,205,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,2267678,10,0,0,0,1,0,0,0,0,1,228.6190476,0,0,0,0,0,0,0,BENIGN
443,30609,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
53,398250,1,0,0,0,0,0,0,0,0,1,161.5,0,0,0,0,0,0,0,BENIGN
443,81733,8,0,0,0,1,0,0,0,0,0,303.6923077,0,0,0,0,0,0,0,BENIGN
443,1988164,12,0,0,0,1,0,0,0,0,0,224.9545455,0,0,0,0,0,0,0,BENIGN
80,5603939,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
80,5604028,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
80,5603992,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,5603458,7,0,0,0,1,0,0,0,0,0,71.72727273,0,342792,342792,5260665,0,5260665,5260665,BENIGN
43540,291,5,0,1,0,0,1,0,0,0,0,110.8333333,0,0,0,0,0,0,0,BENIGN
51070,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
80,66588,3,0,0,0,1,0,0,0,0,1,384.8571429,0,0,0,0,0,0,0,FTP-Patator
80,204,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
123,81028837,9,0,0,0,0,0,0,0,0,1,50.66666667,5656916.475,10000000,2028988,34500000,34600000,59000000,9970993,BENIGN
123,67036702,2,0,0,0,0,0,0,0,0,1,60,0,36965,36965,67000000,0,67000000,67000000,BENIGN
123,67085836,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10100000,10100000,56900000,0,56900000,56900000,BENIGN
123,77089834,8,0,0,0,0,0,0,0,0,1,51,7070576.373,10100000,89830,33400000,36100000,58900000,7910210,BENIGN
123,66016313,7,0,0,0,0,0,0,0,0,0,51.69230769,0,9999910,9999910,56000000,0,56000000,56000000,BENIGN
123,66016477,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10000000,10000000,56000000,0,56000000,56000000,BENIGN
123,82028633,8,0,0,0,0,0,0,0,0,1,51,7070881.843,10000000,28986,36000000,28300000,56000000,16000000,BENIGN
123,69086468,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10100000,10100000,58900000,0,58900000,58900000,BENIGN
80,60032035,5,0,0,0,1,0,0,0,0,0,66.5,0,0,0,0,0,0,0,FTP-Patator
123,66036600,2,0,0,0,0,0,0,0,0,1,60,0,36767,36767,66000000,0,66000000,66000000,FTP-Patator
443,5840400,9,0,0,0,1,0,0,0,0,0,347.2142857,0,534893,534893,5305504,0,5305504,5305504,BENIGN
123,88072273,9,0,0,0,0,0,0,0,0,1,50.66666667,5656908.697,10100000,2072119,37900000,29700000,58900000,16900000,BENIGN
80,5822589,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,5784947,7,0,0,0,1,0,0,0,0,0,73,0,176228,176228,5608716,0,5608716,5608716,BENIGN
48231,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
80,5898028,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
80,5884832,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
0,73326134,6,0,0,0,0,0,0,0,0,0,0,0,160756,160756,72700000,0,72700000,72700000,BENIGN
123,4022869,3,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,BENIGN
123,68943188,9,0,0,0,0,0,0,0,0,1,50.66666667,0,11900000,11900000,57000000,0,57000000,57000000,BENIGN
5353,64061554,264,0,0,0,0,0,0,0,0,0,83.35984848,3653696.554,6915385,14,17200000,9255748.091,26500000,8000758,FTP-Patator
123,65094239,2,0,0,0,0,0,0,0,0,1,60,0,94164,94164,64900000,0,64900000,64900000,FTP-Patator
443,101511,4,0,0,0,1,0,0,0,0,0,35.8,0,0,0,0,0,0,0,FTP-Patator
123,67082087,3,0,0,0,0,0,0,0,0,1,56,0,1083330,1083330,65900000,0,65900000,65900000,FTP-Patator
57731,1655,6,0,0,0,0,1,0,0,0,0,633.3,0,0,0,0,0,0,0,BENIGN
443,10154910,19,0,0,0,1,0,0,0,0,1,832.6170213,0,166891,166891,9959914,0,9959914,9959914,BENIGN
443,109,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
123,68028776,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10000000,10000000,58000000,0,58000000,58000000,BENIGN
123,68058037,7,0,0,0,0,0,0,0,0,1,51.42857143,0,10100000,10100000,57900000,0,57900000,57900000,BENIGN
123,68093121,3,0,0,0,0,0,0,0,0,1,56,0,1096946,1096946,66900000,0,66900000,66900000,BENIGN
123,67015945,8,0,0,0,0,0,0,0,0,1,51,0,11000000,11000000,56000000,0,56000000,56000000,BENIGN
123,69066540,8,0,0,0,0,0,0,0,0,1,51,0,13100000,13100000,55900000,0,55900000,55900000,BENIGN
123,71996253,6,0,0,0,0,0,0,0,0,1,52,14.14213562,135,115,36000000,42400000,66000000,6010334,BENIGN
123,71082592,8,0,0,0,0,0,0,0,0,1,51,0,15100000,15100000,55900000,0,55900000,55900000,FTP-Patator
123,72085715,8,0,0,0,0,0,0,0,0,1,51,0,14100000,14100000,57900000,0,57900000,57900000,FTP-Patator
123,70012970,8,0,0,0,0,0,0,0,0,1,51,0,14000000,14000000,56000000,0,56000000,56000000,BENIGN
443,17734955,10,0,0,0,1,0,0,0,0,0,273.1111111,415890.5102,736553,148395,8425001.5,2227146.652,9999832,6850171,BENIGN
123,11022511,7,0,0,0,0,0,0,0,0,0,52.8,0,0,0,0,0,0,0,BENIGN
123,110021565,10,0,0,0,0,0,0,0,0,1,50.4,9191952.578,13000000,22283,48500000,19100000,62000000,35000000,BENIGN
123,110015733,10,0,0,0,0,0,0,0,0,0,50.52631579,0,13000000,13000000,48500000,19100000,62000000,35000000,BENIGN
445,109152497,124,0,0,0,1,0,0,0,0,0,324.1097046,1762916.282,3949776,56,21000000,12400000,30000000,5333938,BENIGN
123,112016593,10,0,0,0,0,0,0,0,0,1,50.4,3999871.509,8016377,16634,33300000,26900000,64000000,14000000,BENIGN
123,112041681,10,0,0,0,0,0,0,0,0,0,50.52631579,10600000,15000000,45451,48500000,21900000,64000000,33000000,BENIGN
123,112016162,10,0,0,0,0,0,0,0,0,1,50.4,9899484.33,14000000,16440,49000000,21200000,64000000,34000000,BENIGN
123,67071220,3,0,0,0,0,0,0,0,0,1,56,0,1075475,1075475,65900000,0,65900000,65900000,BENIGN
138,61236758,24,0,0,0,0,0,0,0,0,0,244.7916667,0,22,22,61200000,0,61200000,61200000,FTP-Patator
138,61479696,23,0,0,0,0,0,0,0,0,0,245.2173913,0,20,20,61500000,0,61500000,61500000,FTP-Patator
123,3003733,3,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,BENIGN
123,71060971,9,0,0,0,0,0,0,0,0,1,50.66666667,0,15100000,15100000,55900000,0,55900000,55900000,FTP-Patator
123,71022316,8,0,0,0,0,0,0,0,0,1,51,0,15000000,15000000,56000000,0,56000000,56000000,FTP-Patator
123,69070374,8,0,0,0,0,0,0,0,0,1,51,0,13100000,13100000,55900000,0,55900000,55900000,FTP-Patator
123,71016518,8,0,0,0,0,0,0,0,0,1,51,0,14000000,14000000,57000000,0,57000000,57000000,FTP-Patator
445,66119,32,0,0,0,1,0,0,0,0,0,159.8,0,0,0,0,0,0,0,BENIGN
123,74567170,9,0,0,0,0,0,0,0,0,1,50.66666667,0,18600000,18600000,56000000,0,56000000,56000000,BENIGN
123,70024132,3,0,0,0,0,0,0,0,0,1,56,0,5028603,5028603,65000000,0,65000000,65000000,BENIGN
443,41561741,23,0,0,0,1,0,0,0,0,1,690.6078431,782115.3382,1712383,148088,9851163.75,325839.1075,10000000,9362652,BENIGN
443,41569660,23,0,0,0,1,0,0,0,0,1,702.745098,785919.032,1720417,148320,9850875.75,322357.8827,10000000,9367632,BENIGN
443,656,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,41573377,26,0,0,0,1,0,0,0,0,1,610.877193,787600.6707,1723662,148399,9851022.75,340027.6007,10000000,9341312,BENIGN
443,36716149,22,0,0,0,1,0,0,0,0,1,439.3478261,603006.1824,1235981,190412,10000000,13402.00131,10000000,10000000,BENIGN
443,775,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
123,68994232,8,0,0,0,0,0,0,0,0,1,51,0,13000000,13000000,56000000,0,56000000,56000000,BENIGN
123,72993764,6,0,0,0,0,0,0,0,0,1,52,16.97056275,167,143,36500000,44500000,68000000,5014604,BENIGN
123,70059569,9,0,0,0,0,0,0,0,0,1,50.66666667,0,12100000,12100000,57900000,0,57900000,57900000,BENIGN
123,11015273,7,0,0,0,0,0,0,0,0,1,51.42857143,0,0,0,0,0,0,0,BENIGN
123,72029072,8,0,0,0,0,0,0,0,0,1,51,0,14000000,14000000,58000000,0,58000000,58000000,BENIGN
443,43811445,21,0,0,0,1,0,0,0,0,1,653.1521739,1909488.335,3967092,148048,9850000.75,316570.5896,10000000,9375296,BENIGN
443,779,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,43849481,21,0,0,0,1,0,0,0,0,1,630.3777778,1928465.01,4005205,148108,9849862.5,316157.0671,10000000,9375798,BENIGN
443,43813765,19,0,0,0,1,0,0,0,0,1,655.9767442,1909136.008,3966604,148181,9850540.25,316264.9915,10000000,9376272,BENIGN
443,1032,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,43814737,21,0,0,0,1,0,0,0,0,1,671.5555556,1912103.457,3974271,148417,9847505.25,313507.8844,10000000,9377314,BENIGN
443,2314,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,43852723,18,0,0,0,1,0,0,0,0,1,570.974359,1929540.068,4009298,148366,9848190,312971.3032,10000000,9378834,FTP-Patator
443,896,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
443,43843479,24,0,0,0,1,0,0,0,0,1,629.1538462,1922589.334,3993323,148109,9851430,317747.0395,10000000,9374978,BENIGN
443,43843640,22,0,0,0,1,0,0,0,0,1,620.8085106,1926751.337,4002149,148562,9848887.5,316152.699,10000000,9374746,BENIGN
443,43880338,23,0,0,0,1,0,0,0,0,1,601.82,1941718.168,4031538,148028,9851123,317346.4493,10000000,9375302,BENIGN
443,43843756,27,0,0,0,1,0,0,0,0,0,555.1509434,1924054.504,3996534,148294,9850426,316980.0521,10000000,9375061,FTP-Patator
443,43844320,28,0,0,0,1,0,0,0,0,1,600.9827586,1925303.525,3999100,148074,9849935,316208.7863,10000000,9375757,FTP-Patator
443,720,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,43844508,24,0,0,0,1,0,0,0,0,1,690.8235294,1928189.668,4004516,148059,9848895,315336.4927,10000000,9376020,BENIGN
443,43881721,26,0,0,0,1,0,0,0,0,1,605.5555556,1944769.687,4038313,148554,9849271,315634.6238,10000000,9375895,BENIGN
443,43845953,25,0,0,0,1,0,0,0,0,1,593.7358491,1924298.835,3996778,148092,9851157.5,316328.2469,10000000,9376889,BENIGN
443,43845967,25,0,0,0,1,0,0,0,0,1,609.1509434,1925865.835,3999869,148051,9850419,315598.1402,10000000,9377177,BENIGN
443,43846209,21,0,0,0,1,0,0,0,0,1,643.5869565,1927383.353,4003532,148568,9849094.75,314875.0345,10000000,9376881,BENIGN
443,8676,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,8389,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,7148,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,8043,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,7693,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,9500,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,7494,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,8992,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
3268,111231413,64,0,1,0,0,1,0,0,0,0,184.2980769,65468.0317,185603,367,13900000,3950944.152,16500000,6370788,BENIGN
389,111231452,52,0,1,0,0,1,0,0,0,0,279.0641026,62567.09042,177323,315,13900000,3949480.549,16500000,6370803,BENIGN
443,45796753,14,0,0,0,1,0,0,0,0,0,214.4444444,331173.252,813717,151120,10000000,33030.83179,10000000,9959898,BENIGN
80,46038955,9,0,0,0,1,0,0,0,0,1,144.8888889,11939.95453,39018,14995,10000000,10232.44443,10000000,9999090,BENIGN
0,117470203,110,0,0,0,0,0,0,0,0,0,0,2990832.478,8299849,19,8446926.3,2469243.403,13200000,5320863,BENIGN
123,69016385,7,0,0,0,0,0,0,0,0,0,52.36363636,0,9999919,9999919,59000000,0,59000000,59000000,BENIGN
53,23544,1,0,0,0,0,0,0,0,0,1,146,0,0,0,0,0,0,0,BENIGN
443,66052523,16,0,0,0,1,0,0,0,0,1,232.78125,369417.9864,1053473,148302,10000000,11988.21809,10000000,9999306,BENIGN
443,535,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,66157533,13,0,0,0,1,0,0,0,0,1,73,413665.4463,1161538,148153,10000000,11458.11736,10000000,9999714,BENIGN
443,729,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,67444653,129,0,0,0,1,0,0,0,0,1,1160.784211,1002925.547,2605042,148121,10000000,9749.642079,10000000,10000000,BENIGN
443,67086404,120,0,0,0,1,0,0,0,0,1,990.6226994,867389.6402,2272875,148012,10000000,27248.50366,10000000,9959921,BENIGN
443,592,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,67154103,79,0,0,0,1,0,0,0,0,1,1010.243902,838226.2579,2201289,147924,10000000,24225.21467,10000000,9967873,BENIGN
443,66653085,15,0,0,0,1,0,0,0,0,1,182.3,613333.2274,1650622,147890,10000000,10494.99693,10000000,10000000,BENIGN
443,549,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
53708,374373,15,0,0,0,1,0,0,0,0,0,891.9130435,0,0,0,0,0,0,0,BENIGN
53708,106,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,BENIGN
21,645157,18,0,0,0,1,0,0,0,0,1,14.66666667,0,0,0,0,0,0,0,BENIGN
1065,79,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,BENIGN
80,62486120,10,0,0,0,1,0,0,0,0,1,110.1,15603.91412,75000,36725,10000000,6378.083317,10000000,9996827,FTP-Patator
443,65600114,15,0,0,0,1,0,0,0,0,1,207.875,223157.4003,694867,147993,10000000,12705.77673,10000000,9999685,FTP-Patator
443,693,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
443,65669613,19,0,0,0,1,0,0,0,0,1,288.1025641,268977.3075,861788,202664,10000000,5015.76584,10000000,9996940,FTP-Patator
443,684,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,4188450,9,0,0,0,1,0,0,0,0,1,232.65,0,0,0,0,0,0,0,BENIGN
443,65467675,15,0,0,0,1,0,0,0,0,1,232.8709677,201698.2511,642631,148243,10000000,11617.3919,10000000,9999208,BENIGN
443,628,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,73489552,172,0,0,0,1,0,0,0,0,2,1201.988818,3405677.538,8491064,148135,10000000,1203.955758,10000000,10000000,BENIGN
443,601,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,71054993,38,0,0,0,1,0,0,0,0,1,723.0853659,1450131.562,4008526,148321,9428215.286,1274207.385,10000000,6590232,BENIGN
443,71019154,40,0,0,0,1,0,0,0,0,1,746.8735632,1435892.074,3971244,148771,9428080.714,1273501.011,10000000,6591485,BENIGN
443,773,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,71020506,36,0,0,0,1,0,0,0,0,1,713.0769231,1432661.29,3961172,147985,9430936.429,1273696.784,10000000,6594082,BENIGN
443,72482535,39,0,0,0,1,0,0,0,0,1,736.1084337,590737.998,1726971,148213,9922940.571,258242.7254,10000000,9337895,BENIGN
443,533,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,71027581,38,0,0,0,1,0,0,0,0,1,689.7560976,1433834.608,3964503,147851,9431203.714,1270626.321,10000000,6599815,BENIGN
443,71174120,45,0,0,0,1,0,0,0,0,1,713.7653061,1433623.547,3964258,148346,9452014.571,1272645.11,10000000,6595676,BENIGN
443,600,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,5957518,9,0,0,0,1,0,0,0,0,1,232.65,0,0,0,0,0,0,0,BENIGN
138,77478064,23,0,0,0,0,0,0,0,0,0,243.1304348,0,20,20,77500000,0,77500000,77500000,BENIGN
22,11070400,37,0,0,0,1,0,0,0,0,1,117.5555556,0,267137,267137,9299005,0,9299005,9299005,BENIGN
22,194,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,BENIGN
22,1458500,35,0,0,0,1,0,0,0,0,1,123.5466667,0,0,0,0,0,0,0,BENIGN
22,231,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,BENIGN
443,81675743,36,0,0,0,1,0,0,0,0,1,616.3243243,2073643.135,5665182,100654,9999639,22386.08697,10000000,9959912,BENIGN
443,980,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
465,12181592,20,0,0,0,1,0,0,0,0,1,127.5319149,0,49477,49477,6143317,0,6143317,6143317,BENIGN
465,215,3,0,0,0,0,1,0,0,0,0,12.33333333,0,0,0,0,0,0,0,BENIGN
3268,53502,18,0,0,0,1,0,0,0,0,0,351.9354839,0,0,0,0,0,0,0,BENIGN
389,1156932,28,0,0,0,1,0,0,0,0,0,293.2765957,0,0,0,0,0,0,0,BENIGN
123,64015314,4,0,0,0,0,0,0,0,0,1,54,0,137,137,64000000,0,64000000,64000000,BENIGN
53,23853,1,0,0,0,0,0,0,0,0,1,92.5,0,0,0,0,0,0,0,BENIGN
443,1683635,12,0,0,0,1,0,0,0,0,0,267.8636364,0,0,0,0,0,0,0,BENIGN
443,1686853,11,0,0,0,1,0,0,0,0,0,280.6190476,0,0,0,0,0,0,0,BENIGN
443,1687465,11,0,0,0,1,0,0,0,0,0,280.6190476,0,0,0,0,0,0,0,BENIGN
1080,750,6,0,0,0,0,1,0,0,0,0,5.428571429,0,0,0,0,0,0,0,BENIGN
443,1087085,16,0,0,0,1,0,0,0,0,1,276.75,0,0,0,0,0,0,0,BENIGN
1077,549,6,0,0,0,0,1,0,0,0,0,6.333333333,0,0,0,0,0,0,0,BENIGN
1078,504,6,0,0,0,0,1,0,0,0,0,5.428571429,0,0,0,0,0,0,0,BENIGN
443,1091171,15,0,0,0,1,0,0,0,0,1,255.8387097,0,0,0,0,0,0,0,BENIGN
1082,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
1083,332,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
138,63774154,24,0,0,0,0,0,0,0,0,0,242.7083333,0,21,21,63800000,0,63800000,63800000,BENIGN
443,156002,9,0,0,0,1,0,0,0,0,1,310.6842105,0,0,0,0,0,0,0,BENIGN
443,156009,9,0,0,0,1,0,0,0,0,1,310.6842105,0,0,0,0,0,0,0,BENIGN
443,155937,10,0,0,0,1,0,0,0,0,1,295.15,0,0,0,0,0,0,0,BENIGN
443,155932,9,0,0,0,1,0,0,0,0,1,295.15,0,0,0,0,0,0,0,BENIGN
443,155911,9,0,0,0,1,0,0,0,0,1,310.6842105,0,0,0,0,0,0,0,BENIGN
1097,510,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
1098,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
1094,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
1099,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
